Respondent_ID,Q1_Age_Group,Q2_Gender,Q3_Employment,Q4_Income,Q5_Pet_Type,Q5b_Ownership_Duration,Q6_Boarding_Frequency,Q7_Boarding_Reason,Q8_Kennel,Q8_Home_Sitter,Q8_App,Q8_Vet_Clinic,Q8_Family_Friends,Q8_Never_Used,Q9_Monthly_Pet_Spend_USD,Q10_Attachment_1,Q10_Attachment_2,Q10_Attachment_3,Q10_Attachment_4,Q10_Attachment_5,Q11_Urgency,Q12_Satisfaction_1,Q12_Satisfaction_2,Q12_Satisfaction_3,Q12_Satisfaction_4,Q13_Concern_Safety,Q13_Concern_Feeding,Q13_Concern_No_Updates,Q13_Concern_Caretaker_Exp,Q13_Concern_Hygiene,Q13_Concern_Pet_Emotion,Q13_Concern_Emergency,Q13_Concern_Trust,Q14_Budget_Live_Video,Q14_Budget_Verified_Profiles,Q14_Budget_Messaging,Q14_Budget_CCTV,Q14_Budget_Custom_Care,Q14_Budget_Health_Log,Q14_Budget_Emergency_Coord,Q14_Budget_Grooming,Q15_Care_Preference,Q16_Trust_1,Q16_Trust_2,Q16_Trust_3,Q16_Trust_4,Q17_Competitive_Awareness,Q18_Switching_Threshold,Q19_PSM_TooChеap_USD,Q19_PSM_GoodValue_USD,Q19_PSM_GettingExpensive_USD,Q19_PSM_TooExpensive_USD,Q20_Payment_Model,Q21_Attitude_1,Q21_Attitude_2,Q21_Attitude_3,Q22_Norm_1,Q22_Norm_2,Q22_Norm_3,Q23_Control_1,Q23_Control_2,Q23_Control_3,Q24_Adoption_Barrier,Q25_Adoption_Intent,Cluster_Label,Is_Outlier,Derived_Attachment_Index,Derived_Concern_Index,Derived_Trust_Index,Derived_TPB_Attitude_Score,Derived_TPB_Norm_Score,Derived_TPB_Control_Score,Derived_TPB_Composite,Derived_Satisfaction_Index,Derived_PSM_WTP_Midpoint
R0844,30-39,Female,Full-time,USD 10000-19999,Cat,4-7 years,Rarely (≤1/yr),Work travel,1,0,0,0,0,0,231,4,3,5,5,4,Yes - confirmed,3,2,3,3,4,4,4,4,4,3,3,5,3,1,1,7,1,1,1,0,Home-based caretaker,5,3,4,4,Yes - aware and used,Noticeably better,25,36,61,69,Freemium,3,4,5,3,5,4,4,5,5,Price too high,No,Busy Working Professional,No,4.2,3.88,4.0,4.0,4.0,4.67,4.22,2.75,48.5
R0845,22-29,Male,Full-time,USD 2000-4999,Cat,7+ years,Frequently (5-10/yr),Medical/family emergency,0,0,0,0,0,0,115,4,3,4,4,4,Yes - confirmed,2,3,5,4,4,3,3,3,3,4,4,4,1,1,0,0,0,1,7,5,Home-based caretaker,4,4,4,4,Not aware,Marginally better,28,38,52,63,Pay-per-booking,4,3,3,3,3,4,4,3,4,Data privacy concern,Yes,Convenience-Driven Casual Owner,No,3.8,3.5,4.0,3.33,3.33,3.67,3.44,3.5,45.0
R0846,30-39,Male,Full-time,USD 10000-19999,Cat,4-7 years,Frequently (5-10/yr),Long working hours,0,0,1,0,1,0,300,5,4,3,4,3,Maybe - possible,4,2,3,2,5,3,4,5,4,4,4,4,10,2,0,0,3,0,0,0,Home-based caretaker,4,4,4,3,Heard of but not used,Noticeably better,24,37,59,77,Freemium,3,5,5,4,4,3,5,5,4,Limited local availability,Yes,Busy Working Professional,No,3.8,4.12,3.75,4.33,3.67,4.67,4.22,2.75,48.0
R0847,40-49,Female,Self-employed,USD 10000-19999,Dog,4-7 years,Rarely (≤1/yr),Personal holiday,0,1,1,0,1,0,416,5,5,5,4,4,No - no near-term need,2,2,3,2,4,4,5,5,5,5,5,5,2,5,0,1,1,2,3,1,Hybrid,4,4,4,5,Yes - aware and used,Marginally better,40,56,77,129,Annual membership,5,5,5,4,5,4,5,4,5,Limited local availability,Yes,Anxious Premium Pet Parent,No,4.6,4.75,4.25,5.0,4.33,4.67,4.67,2.25,66.5
R0848,30-39,Male,Full-time,USD 2000-4999,Dog,< 1 year,Occasionally (2-4/yr),Medical/family emergency,0,0,0,1,1,0,195,4,2,3,3,4,Maybe - possible,3,4,4,5,4,3,4,4,3,3,4,4,0,2,2,3,2,0,6,0,Hybrid,2,3,3,3,Yes - aware and used,Would not switch,11,28,58,68,Monthly subscription,2,2,2,3,3,3,3,3,3,Unknown caretaker trust,No,Trust-Sceptical Non-Adopter,No,3.2,3.62,2.75,2.0,3.0,3.0,2.67,4.0,43.0
R0849,22-29,Male,Full-time,USD 20000+,Dog,4-7 years,Occasionally (2-4/yr),Work travel,1,0,0,0,0,0,209,4,4,4,4,4,Maybe - possible,3,4,4,3,4,4,4,3,3,5,4,4,5,0,3,0,1,0,4,2,Professional facility,5,4,3,4,Heard of but not used,Noticeably better,25,40,70,103,Pay-per-booking,4,5,5,3,4,3,4,4,5,No significant barrier,Yes,Convenience-Driven Casual Owner,No,4.0,3.88,4.0,4.67,3.33,4.33,4.11,3.5,55.0
R0850,40-49,Female,Full-time,USD 20000+,Dog,4-7 years,Occasionally (2-4/yr),Personal holiday,1,0,0,0,0,0,527,4,5,5,5,5,Yes - confirmed,2,2,2,3,5,5,5,5,4,3,5,5,3,2,2,1,1,2,4,0,Professional facility,4,3,3,4,Yes - aware and used,Noticeably better,46,60,74,98,Monthly subscription,5,4,5,4,4,5,5,5,4,Unknown caretaker trust,Yes,Anxious Premium Pet Parent,No,4.8,4.62,3.5,4.67,4.33,4.67,4.56,2.25,67.0
R0851,30-39,Male,Full-time,USD 2000-4999,Bird,7+ years,Very frequently (>10/yr),Other,1,1,0,0,0,0,215,4,4,3,4,4,No - no near-term need,3,4,3,3,4,4,3,4,4,4,4,4,4,5,0,1,2,1,0,2,Hybrid,5,4,5,4,Yes - aware and used,Noticeably better,25,38,70,114,Freemium,4,4,4,4,5,4,5,5,4,Price too high,Maybe,Convenience-Driven Casual Owner,No,3.8,3.88,4.5,4.0,4.33,4.67,4.33,3.25,54.0
R0852,40-49,Male,Part-time,USD 2000-4999,Rabbit/small mammal,7+ years,Frequently (5-10/yr),Long working hours,0,1,0,1,1,0,228,4,4,4,3,3,Maybe - possible,4,3,5,2,5,3,3,5,3,4,3,4,0,4,4,1,1,3,0,2,Home-based caretaker,4,5,3,3,Yes - aware and used,Noticeably better,23,40,64,72,Annual membership,3,5,4,3,3,4,3,3,3,Inconsistent quality,Maybe,Convenience-Driven Casual Owner,No,3.6,3.75,3.75,4.0,3.33,3.0,3.44,3.5,52.0
R0853,22-29,Male,Full-time,Below USD 2000,Dog,1-3 years,Occasionally (2-4/yr),Work travel,0,1,1,0,1,0,269,4,3,3,5,4,No - no near-term need,3,2,3,3,5,4,3,4,4,3,3,4,2,3,3,0,1,2,4,0,Home-based caretaker,4,4,4,4,Yes - aware and used,Significantly better,39,46,67,86,Monthly subscription,5,4,4,3,4,4,4,4,5,Data privacy concern,Yes,Busy Working Professional,No,3.8,3.75,4.0,4.33,3.67,4.33,4.11,2.75,56.5
R0854,40-49,Prefer not to say,Retired,USD 2000-4999,Cat,1-3 years,Occasionally (2-4/yr),Medical/family emergency,0,1,0,1,1,0,403,5,4,4,4,4,Maybe - possible,4,2,4,4,4,4,5,4,4,4,3,4,5,3,4,1,1,0,1,0,Home-based caretaker,4,5,3,4,Not aware,Significantly better,34,44,70,88,Monthly subscription,4,5,5,4,4,4,4,4,4,Unknown caretaker trust,Yes,Busy Working Professional,No,4.2,4.0,4.0,4.67,4.0,4.0,4.22,3.5,57.0
R0855,40-49,Female,Full-time,USD 10000-19999,Other,1-3 years,Occasionally (2-4/yr),Work travel,0,0,0,1,1,0,279,4,5,4,4,4,Yes - confirmed,3,3,2,3,4,5,4,5,4,4,4,4,1,1,1,2,1,4,5,0,Hybrid,4,4,4,4,Yes - aware and used,Noticeably better,32,43,75,83,Pay-per-booking,4,4,4,4,5,3,5,5,5,Inconsistent quality,Yes,Busy Working Professional,No,4.2,4.25,4.0,4.0,4.0,5.0,4.33,2.75,59.0
R0856,22-29,Non-binary,Full-time,USD 2000-4999,Dog,1-3 years,Rarely (≤1/yr),Personal holiday,0,0,0,0,1,0,101,4,3,3,3,3,No - no near-term need,4,4,5,4,3,3,3,4,4,3,3,4,0,4,2,2,0,0,5,2,Hybrid,4,4,4,3,Heard of but not used,Marginally better,8,22,42,69,Annual membership,3,3,4,3,3,3,3,4,2,Price too high,No,Budget-Sensitive Occasional User,No,3.2,3.38,3.75,3.33,3.0,3.0,3.11,4.25,32.0
R0857,40-49,Male,Full-time,USD 10000-19999,Dog,1-3 years,Frequently (5-10/yr),Personal holiday,1,1,0,0,1,0,67,3,4,4,4,3,No - no near-term need,4,3,4,4,5,4,3,4,4,3,3,4,5,5,3,0,0,1,1,0,Professional facility,2,2,3,2,Heard of but not used,Significantly better,13,28,59,67,Monthly subscription,3,2,2,3,3,3,3,3,3,Price too high,No,Trust-Sceptical Non-Adopter,No,3.6,3.75,2.25,2.33,3.0,3.0,2.78,3.75,43.5
R0858,30-39,Female,Full-time,USD 2000-4999,Reptile,< 1 year,Occasionally (2-4/yr),Work travel,0,0,1,0,0,0,202,3,4,3,4,3,Yes - confirmed,4,3,3,2,5,4,4,4,4,4,4,5,1,6,1,0,6,1,0,0,Hybrid,4,4,4,5,Not aware,Noticeably better,24,35,56,69,Annual membership,4,5,5,4,4,4,3,4,5,Data privacy concern,Yes,Busy Working Professional,No,3.4,4.25,4.25,4.67,4.0,4.0,4.22,3.0,45.5
R0859,22-29,Female,Full-time,USD 10000-19999,Rabbit/small mammal,7+ years,Very frequently (>10/yr),Long working hours,1,1,1,1,0,0,479,5,4,4,5,4,Yes - confirmed,3,1,3,2,4,4,4,4,4,4,4,5,3,2,0,5,0,1,3,1,Home-based caretaker,3,4,4,5,Heard of but not used,Marginally better,54,61,75,122,Monthly subscription,4,5,5,4,4,5,5,4,5,No significant barrier,Yes,Anxious Premium Pet Parent,No,4.4,4.12,4.0,4.67,4.33,4.67,4.56,2.25,68.0
R0860,40-49,Male,Student,Below USD 2000,Rabbit/small mammal,1-3 years,Frequently (5-10/yr),Medical/family emergency,0,0,0,1,0,0,283,4,5,4,4,4,No - no near-term need,3,3,4,2,4,3,4,4,3,4,3,5,1,1,3,1,1,8,0,0,Hybrid,3,2,2,2,Heard of but not used,Significantly better,21,33,47,70,Annual membership,3,2,3,3,3,3,3,3,3,Unknown caretaker trust,Maybe,Trust-Sceptical Non-Adopter,No,4.2,3.75,2.25,2.67,3.0,3.0,2.89,3.0,40.0
R0861,30-39,Male,Full-time,USD 2000-4999,Dog,< 1 year,Frequently (5-10/yr),Personal holiday,1,0,0,0,1,0,226,4,3,4,4,4,Maybe - possible,3,3,2,3,4,4,4,4,4,5,4,3,5,1,1,0,3,2,2,1,Home-based caretaker,4,4,5,4,Yes - aware and used,Would not switch,38,51,80,111,Monthly subscription,4,5,4,4,3,4,4,4,4,Limited local availability,Yes,Busy Working Professional,No,3.8,4.0,4.25,4.33,3.67,4.0,4.0,2.75,65.5
R0862,40-49,Male,Full-time,USD 5000-9999,Cat,< 1 year,Occasionally (2-4/yr),Medical/family emergency,1,1,0,0,0,0,400,5,4,4,4,5,No - no near-term need,3,2,3,2,4,4,5,4,4,4,5,5,1,0,0,5,0,6,2,1,Professional facility,4,5,3,3,Yes - aware and used,Marginally better,43,59,93,119,Monthly subscription,4,5,5,4,5,5,4,4,5,Unknown caretaker trust,Maybe,Anxious Premium Pet Parent,No,4.4,4.38,3.75,4.67,4.67,4.33,4.56,2.5,76.0
R0863,30-39,Female,Student,USD 20000+,Dog,4-7 years,Frequently (5-10/yr),Medical/family emergency,1,1,1,0,0,0,333,4,5,5,4,5,No - no near-term need,4,2,4,3,5,4,4,4,4,5,4,5,6,1,2,4,0,0,2,0,Home-based caretaker,5,4,3,4,Yes - aware and used,Marginally better,63,70,102,114,Annual membership,5,5,5,4,4,4,5,4,5,Unknown caretaker trust,Yes,Anxious Premium Pet Parent,No,4.6,4.38,4.0,5.0,4.0,4.67,4.56,3.25,86.0
R0864,30-39,Female,Full-time,USD 5000-9999,Reptile,7+ years,Frequently (5-10/yr),Personal holiday,0,1,0,0,1,0,283,4,3,3,4,5,Yes - confirmed,4,2,4,4,4,4,4,4,3,4,4,4,0,0,5,3,0,1,4,2,Hybrid,4,5,4,4,Heard of but not used,Significantly better,16,29,51,81,Monthly subscription,5,3,4,3,4,4,4,4,4,Inconsistent quality,Maybe,Convenience-Driven Casual Owner,No,3.8,3.88,4.25,4.0,3.67,4.0,3.89,3.5,40.0
R0865,30-39,Male,Full-time,USD 2000-4999,Cat,4-7 years,Never,Medical/family emergency,1,0,0,0,0,0,118,4,3,3,3,3,Maybe - possible,5,4,4,3,3,3,3,4,2,4,3,4,1,7,1,1,1,1,1,2,Home-based caretaker,3,4,3,3,Not aware,Significantly better,11,20,47,55,Freemium,4,5,4,3,4,3,3,2,4,Inconsistent quality,No,Budget-Sensitive Occasional User,No,3.2,3.25,3.25,4.33,3.33,3.0,3.56,4.0,33.5
R0866,30-39,Female,Full-time,USD 5000-9999,Reptile,< 1 year,Frequently (5-10/yr),Personal holiday,1,1,0,0,0,0,492,4,5,5,5,5,Maybe - possible,3,3,2,3,4,4,5,4,4,5,5,4,5,7,1,1,0,0,1,0,Professional facility,4,4,5,4,Heard of but not used,Noticeably better,35,51,73,81,Annual membership,4,5,4,3,5,4,5,3,4,Price too high,Yes,Anxious Premium Pet Parent,No,4.8,4.38,4.25,4.33,4.0,4.0,4.11,2.75,62.0
R0867,50-59,Female,Full-time,USD 5000-9999,Dog,7+ years,Rarely (≤1/yr),Other,1,0,1,1,1,0,548,4,4,5,5,5,No - no near-term need,3,1,3,2,5,5,5,5,5,5,5,5,2,1,4,2,4,0,2,0,Professional facility,3,4,3,5,Not aware,Noticeably better,48,62,87,95,Freemium,4,5,4,5,4,4,4,5,4,Limited local availability,Yes,Anxious Premium Pet Parent,No,4.6,5.0,3.75,4.33,4.33,4.33,4.33,2.25,74.5
R0868,40-49,Female,Full-time,Below USD 2000,Other,4-7 years,Never,Medical/family emergency,0,0,0,0,1,0,358,4,3,3,5,3,Maybe - possible,3,3,3,3,4,4,4,4,4,2,3,4,1,3,3,0,1,0,7,0,Hybrid,3,3,2,1,Yes - aware and used,Not applicable,15,34,60,70,Pay-per-booking,3,3,2,3,3,3,3,3,3,Data privacy concern,No,Trust-Sceptical Non-Adopter,No,3.6,3.62,2.25,2.67,3.0,3.0,2.89,3.0,47.0
R0869,30-39,Female,Full-time,USD 20000+,Dog,4-7 years,Frequently (5-10/yr),Work travel,0,1,0,0,0,0,466,4,4,5,5,4,Yes - confirmed,3,2,2,2,4,4,5,4,4,5,4,5,7,3,0,0,0,3,2,0,Professional facility,4,4,4,4,Yes - aware and used,Significantly better,40,57,77,131,Annual membership,5,5,4,4,5,4,5,5,4,Data privacy concern,Maybe,Anxious Premium Pet Parent,No,4.4,4.38,4.0,4.67,4.33,4.67,4.56,2.25,67.0
R0870,22-29,Female,Unemployed,USD 5000-9999,Dog,7+ years,Never,Medical/family emergency,1,0,0,0,1,0,214,3,3,4,3,3,Maybe - possible,3,4,3,3,4,4,3,3,4,3,4,4,1,2,1,3,1,2,4,1,Professional facility,2,2,2,3,Yes - aware and used,Would not switch,13,27,54,81,Corporate benefit,2,3,3,4,3,3,3,3,4,Unknown caretaker trust,Maybe,Trust-Sceptical Non-Adopter,No,3.2,3.62,2.25,2.67,3.33,3.33,3.11,3.25,40.5
R0871,30-39,Male,Part-time,USD 10000-19999,Dog,1-3 years,Very frequently (>10/yr),Long working hours,1,0,0,0,0,0,354,5,4,4,5,5,Yes - confirmed,2,2,2,3,5,3,3,4,3,4,5,5,1,7,1,0,2,2,1,1,Home-based caretaker,5,4,4,4,Not aware,Marginally better,32,42,63,109,Freemium,4,4,3,3,3,3,5,4,4,Data privacy concern,Yes,Busy Working Professional,No,4.6,4.0,4.25,3.67,3.0,4.33,3.67,2.25,52.5
R0872,Under 22,Male,Full-time,USD 2000-4999,Rabbit/small mammal,4-7 years,Occasionally (2-4/yr),Long working hours,0,0,0,0,1,0,84,4,2,2,3,3,No - no near-term need,4,4,4,4,3,3,4,3,4,3,3,3,5,1,3,0,0,4,1,1,Hybrid,3,4,3,2,Heard of but not used,Noticeably better,12,22,55,65,Pay-per-booking,4,3,3,3,3,2,4,3,3,No significant barrier,Maybe,Budget-Sensitive Occasional User,No,2.8,3.25,3.0,3.33,2.67,3.33,3.11,4.0,38.5
R0873,22-29,Male,Full-time,USD 2000-4999,Reptile,4-7 years,Occasionally (2-4/yr),Personal holiday,1,0,0,0,0,0,128,3,4,3,4,3,Maybe - possible,4,3,4,4,4,5,4,4,3,3,3,4,0,0,2,1,5,4,1,2,Professional facility,2,3,3,3,Heard of but not used,Noticeably better,14,24,52,96,Pay-per-booking,2,3,2,3,3,3,3,3,3,Limited local availability,No,Trust-Sceptical Non-Adopter,No,3.4,3.75,2.75,2.33,3.0,3.0,2.78,3.75,38.0
R0874,22-29,Male,Unemployed,USD 2000-4999,Dog,4-7 years,Never,Medical/family emergency,0,1,0,0,1,0,176,4,2,4,4,3,Maybe - possible,3,3,4,3,4,3,4,3,3,4,3,3,1,4,0,0,1,4,5,0,Home-based caretaker,4,4,4,3,Yes - aware and used,Noticeably better,8,27,59,69,Monthly subscription,3,3,3,2,3,3,3,3,4,Data privacy concern,No,Budget-Sensitive Occasional User,No,3.4,3.38,3.75,3.0,2.67,3.33,3.0,3.25,43.0
R0875,30-39,Female,Full-time,USD 5000-9999,Dog,< 1 year,Very frequently (>10/yr),Personal holiday,1,1,1,0,1,0,462,4,4,4,4,5,Yes - confirmed,2,3,2,1,5,4,4,4,5,4,5,5,2,3,2,0,0,1,4,3,Home-based caretaker,4,4,3,5,Heard of but not used,Not applicable,44,55,88,126,Annual membership,5,5,5,4,4,4,5,5,4,Data privacy concern,Yes,Anxious Premium Pet Parent,No,4.2,4.5,4.0,5.0,4.0,4.67,4.56,2.0,71.5
R0876,30-39,Female,Full-time,USD 5000-9999,Dog,7+ years,Frequently (5-10/yr),Work travel,1,1,0,1,0,1,302,4,5,5,5,4,Yes - confirmed,4,2,4,3,4,4,5,4,4,4,4,4,0,0,1,1,2,3,8,0,Professional facility,4,4,4,4,Heard of but not used,Marginally better,38,48,77,127,Pay-per-booking,4,4,4,4,4,4,5,4,5,Data privacy concern,Maybe,Busy Working Professional,No,4.6,4.12,4.0,4.0,4.0,4.67,4.22,3.25,62.5
R0877,50-59,Female,Full-time,Prefer not to disclose,Dog,1-3 years,Occasionally (2-4/yr),Work travel,1,0,0,1,0,0,503,5,5,4,5,5,No - no near-term need,4,2,2,3,5,4,5,5,5,5,4,5,0,3,3,2,0,3,4,0,Professional facility,3,4,3,5,Heard of but not used,Noticeably better,36,44,73,114,Freemium,4,5,5,4,4,4,5,4,4,Limited local availability,Yes,Anxious Premium Pet Parent,No,4.8,4.75,3.75,4.67,4.0,4.33,4.33,2.75,58.5
R0878,40-49,Female,Self-employed,USD 10000-19999,Other,7+ years,Very frequently (>10/yr),Work travel,0,0,0,0,0,0,370,5,5,5,4,5,Maybe - possible,3,2,2,4,4,4,5,5,4,4,5,4,0,0,13,1,0,0,1,0,Home-based caretaker,4,4,4,4,Yes - aware and used,Noticeably better,54,66,83,131,Freemium,4,4,4,4,5,4,4,5,4,Limited local availability,Maybe,Anxious Premium Pet Parent,No,4.8,4.38,4.0,4.0,4.33,4.33,4.22,2.75,74.5
R0879,22-29,Male,Full-time,USD 10000-19999,Cat,7+ years,Rarely (≤1/yr),Personal holiday,1,0,0,0,0,0,167,3,3,4,4,4,Maybe - possible,3,2,3,4,4,3,4,5,4,4,5,3,4,3,1,0,1,6,0,0,Professional facility,4,4,4,5,Yes - aware and used,Marginally better,34,43,76,88,Annual membership,4,4,4,4,4,4,4,5,4,No significant barrier,Yes,Busy Working Professional,No,3.6,4.0,4.25,4.0,4.0,4.33,4.11,3.0,59.5
R0880,22-29,Female,Self-employed,USD 2000-4999,Bird,4-7 years,Occasionally (2-4/yr),Work travel,1,0,0,0,0,0,84,4,3,4,3,2,Maybe - possible,5,3,5,4,5,4,4,4,3,3,3,3,2,1,5,0,5,1,1,0,Hybrid,3,5,3,4,Not aware,Not applicable,14,27,37,77,Pay-per-booking,3,4,4,3,3,3,3,3,3,Price too high,Yes,Budget-Sensitive Occasional User,No,3.2,3.62,3.75,3.67,3.0,3.0,3.22,4.25,32.0
R0881,30-39,Prefer not to say,Full-time,USD 10000-19999,Dog,7+ years,Occasionally (2-4/yr),Long working hours,1,0,1,0,0,0,290,4,3,4,4,3,Maybe - possible,4,3,3,3,4,3,4,3,4,3,4,4,3,5,3,0,2,0,0,2,Professional facility,3,2,3,4,Heard of but not used,Noticeably better,15,31,52,60,Annual membership,3,3,4,2,3,3,2,3,3,Price too high,No,Trust-Sceptical Non-Adopter,No,3.6,3.62,3.0,3.33,2.67,2.67,2.89,3.25,41.5
R0882,50-59,Male,Retired,USD 2000-4999,Dog,1-3 years,Frequently (5-10/yr),Personal holiday,1,1,1,0,1,0,54,3,4,3,3,2,No - no near-term need,4,4,4,4,3,4,3,4,4,3,4,3,0,7,2,1,2,0,1,2,Home-based caretaker,3,4,3,3,Heard of but not used,Would not switch,12,21,39,97,Monthly subscription,3,3,3,3,3,4,3,3,3,No significant barrier,Maybe,Budget-Sensitive Occasional User,No,3.0,3.5,3.25,3.0,3.33,3.0,3.11,4.0,30.0
R0883,30-39,Male,Full-time,Below USD 2000,Dog,1-3 years,Frequently (5-10/yr),Work travel,0,0,0,0,1,0,136,4,2,3,5,3,No - no near-term need,4,3,5,3,4,4,4,4,3,3,3,4,3,2,3,0,0,1,6,0,No preference,3,4,1,4,Yes - aware and used,Not applicable,16,27,43,75,Pay-per-booking,3,2,3,2,3,2,3,3,3,Price too high,No,Trust-Sceptical Non-Adopter,No,3.4,3.62,3.0,2.67,2.33,3.0,2.67,3.75,35.0
R0884,60 or above,Female,Full-time,USD 5000-9999,Dog,1-3 years,Rarely (≤1/yr),Personal holiday,0,0,0,0,0,0,159,3,4,4,4,3,No - no near-term need,3,2,3,3,5,3,3,3,3,4,4,4,1,1,5,4,2,1,1,0,Home-based caretaker,3,3,3,3,Heard of but not used,Noticeably better,16,28,48,56,Monthly subscription,3,3,4,4,3,3,4,4,3,Unknown caretaker trust,Maybe,Convenience-Driven Casual Owner,No,3.6,3.62,3.0,3.33,3.33,3.67,3.44,2.75,38.0
R0885,30-39,Male,Full-time,USD 5000-9999,Cat,1-3 years,Frequently (5-10/yr),Work travel,0,0,1,0,1,0,318,4,3,4,5,4,Yes - confirmed,3,2,3,3,5,3,4,4,4,4,5,4,4,3,2,0,5,0,1,0,Professional facility,4,5,3,3,Not aware,Would not switch,27,41,75,111,Monthly subscription,4,4,4,5,4,4,3,4,5,Data privacy concern,Maybe,Busy Working Professional,No,4.0,4.12,3.75,4.0,4.33,4.0,4.11,2.75,58.0
R0886,60 or above,Male,Student,Below USD 2000,Other,7+ years,Occasionally (2-4/yr),Medical/family emergency,0,0,0,0,1,0,258,4,3,3,4,5,No - no near-term need,2,3,5,2,4,3,3,4,3,3,4,5,1,6,2,0,3,1,2,0,Home-based caretaker,3,2,2,3,Yes - aware and used,Noticeably better,25,31,51,59,Freemium,3,3,2,3,3,4,4,4,3,Unknown caretaker trust,No,Trust-Sceptical Non-Adopter,No,3.8,3.62,2.5,2.67,3.33,3.67,3.22,3.0,41.0
R0887,50-59,Male,Unemployed,Below USD 2000,Reptile,1-3 years,Frequently (5-10/yr),Personal holiday,0,0,0,0,0,0,186,4,3,3,3,3,Yes - confirmed,4,3,3,3,4,4,4,4,3,4,3,4,0,3,2,0,5,3,2,0,Hybrid,4,4,3,4,Yes - aware and used,Significantly better,23,31,53,61,Monthly subscription,3,4,4,3,4,5,4,4,4,Inconsistent quality,Maybe,Convenience-Driven Casual Owner,No,3.2,3.75,3.75,3.67,4.0,4.0,3.89,3.25,42.0
R0888,30-39,Male,Part-time,USD 5000-9999,Dog,4-7 years,Rarely (≤1/yr),Personal holiday,1,1,0,0,1,0,116,4,3,3,4,3,No - no near-term need,3,4,4,4,4,3,3,4,3,4,4,3,2,1,1,0,2,3,6,0,Professional facility,4,3,4,4,Not aware,Would not switch,14,20,41,61,Pay-per-booking,3,3,5,3,3,3,3,3,4,Limited local availability,Yes,Budget-Sensitive Occasional User,No,3.4,3.5,3.75,3.67,3.0,3.33,3.33,3.75,30.5
R0889,22-29,Female,Full-time,USD 10000-19999,Cat,7+ years,Occasionally (2-4/yr),Work travel,0,0,1,0,1,0,204,4,5,3,5,4,Maybe - possible,3,2,2,3,4,4,4,5,4,3,4,4,7,0,1,0,0,4,1,2,No preference,5,5,4,4,Yes - aware and used,Marginally better,19,39,59,105,Annual membership,3,4,4,3,4,3,5,4,5,Unknown caretaker trust,Yes,Busy Working Professional,No,4.2,4.0,4.5,3.67,3.33,4.67,3.89,2.5,49.0
R0890,50-59,Non-binary,Self-employed,USD 10000-19999,Dog,4-7 years,Frequently (5-10/yr),Work travel,0,1,0,0,1,0,375,5,5,5,5,4,Yes - confirmed,4,3,2,2,4,5,3,4,5,4,5,5,3,2,2,2,3,0,3,0,Home-based caretaker,4,4,4,5,Heard of but not used,Noticeably better,47,54,68,124,Freemium,5,4,5,4,4,5,4,4,5,Data privacy concern,Yes,Anxious Premium Pet Parent,No,4.8,4.38,4.25,4.67,4.33,4.33,4.44,2.75,61.0
R0891,40-49,Male,Full-time,Below USD 2000,Dog,4-7 years,Rarely (≤1/yr),Work travel,0,0,0,0,1,0,126,3,3,4,4,3,Maybe - possible,4,3,4,3,3,4,4,4,4,4,3,3,0,3,5,2,1,1,2,1,Professional facility,3,4,3,3,Heard of but not used,Would not switch,3,17,40,95,Pay-per-booking,3,3,3,3,3,4,4,4,4,Price too high,Maybe,Budget-Sensitive Occasional User,No,3.4,3.62,3.25,3.0,3.33,4.0,3.44,3.5,28.5
R0892,22-29,Male,Part-time,USD 5000-9999,Cat,< 1 year,Occasionally (2-4/yr),Medical/family emergency,0,0,0,0,1,0,193,4,2,4,4,3,No - no near-term need,4,3,3,4,3,3,3,4,3,3,3,3,2,4,3,0,2,3,1,0,Home-based caretaker,3,4,4,3,Yes - aware and used,Noticeably better,5,23,43,71,Freemium,4,3,4,4,3,4,4,4,3,Data privacy concern,No,Budget-Sensitive Occasional User,No,3.4,3.12,3.5,3.67,3.67,3.67,3.67,3.5,33.0
R0893,30-39,Male,Part-time,USD 5000-9999,Dog,1-3 years,Occasionally (2-4/yr),Personal holiday,1,1,1,0,0,0,286,4,4,4,4,5,No - no near-term need,4,3,3,2,4,4,3,4,3,4,4,4,1,0,4,0,6,1,3,0,Home-based caretaker,4,5,4,4,Heard of but not used,Noticeably better,29,41,65,91,Freemium,5,5,4,4,3,4,4,4,5,Unknown caretaker trust,Yes,Busy Working Professional,No,4.2,3.75,4.25,4.67,3.67,4.33,4.22,3.0,53.0
R0894,Under 22,Male,Full-time,Prefer not to disclose,Dog,7+ years,Occasionally (2-4/yr),Medical/family emergency,0,1,0,1,0,0,394,4,4,4,5,5,No - no near-term need,3,2,2,3,5,4,4,5,4,5,5,5,0,2,6,1,2,3,1,0,Hybrid,5,3,4,4,Yes - aware and used,Significantly better,17,33,45,59,Corporate benefit,4,5,4,4,5,4,5,4,4,Inconsistent quality,Yes,Anxious Premium Pet Parent,No,4.4,4.62,4.0,4.33,4.33,4.33,4.33,2.5,39.0
